origin,hour,model,actual,forecast,error,abs_error
2024-05-10,2024-05-10 10:00:00,seasonal_lag_blend,3349.0,4505.033333333333,-1156.0333333333328,1156.0333333333328
2024-05-10,2024-05-10 11:00:00,seasonal_lag_blend,4066.0,4780.336111111112,-714.3361111111117,714.3361111111117
2024-05-10,2024-05-10 12:00:00,seasonal_lag_blend,4520.0,5465.691666666667,-945.6916666666666,945.6916666666666
2024-05-10,2024-05-10 13:00:00,seasonal_lag_blend,5624.0,5910.1722222222215,-286.17222222222154,286.17222222222154
2024-05-10,2024-05-10 14:00:00,seasonal_lag_blend,6249.0,6936.958333333334,-687.9583333333339,687.9583333333339
2024-05-10,2024-05-10 15:00:00,seasonal_lag_blend,6797.0,7926.627777777778,-1129.6277777777777,1129.6277777777777
2024-05-10,2024-05-10 16:00:00,seasonal_lag_blend,5732.0,8736.427777777779,-3004.427777777779,3004.427777777779
2024-05-10,2024-05-10 17:00:00,seasonal_lag_blend,7639.0,10331.255555555555,-2692.2555555555555,2692.2555555555555
2024-05-10,2024-05-10 18:00:00,seasonal_lag_blend,8311.0,9231.925,-920.9249999999993,920.9249999999993
2024-05-10,2024-05-10 19:00:00,seasonal_lag_blend,4694.0,6981.063888888888,-2287.063888888888,2287.063888888888
2024-05-10,2024-05-10 20:00:00,seasonal_lag_blend,3466.0,4651.311111111111,-1185.3111111111111,1185.3111111111111
2024-05-10,2024-05-10 21:00:00,seasonal_lag_blend,2728.0,3522.188888888889,-794.1888888888889,794.1888888888889
2024-05-10,2024-05-10 22:00:00,seasonal_lag_blend,2744.0,3054.6611111111115,-310.6611111111115,310.6611111111115
2024-05-10,2024-05-10 23:00:00,seasonal_lag_blend,2484.0,2447.8611111111113,36.13888888888869,36.13888888888869
2024-05-10,2024-05-10 00:00:00,calendar_lag_ridge,1665.0,2444.488488517012,-779.4884885170118,779.4884885170118
2024-05-10,2024-05-10 01:00:00,calendar_lag_ridge,883.0,1561.0246324610212,-678.0246324610212,678.0246324610212
2024-05-10,2024-05-10 02:00:00,calendar_lag_ridge,263.0,1185.9338862176478,-922.9338862176478,922.9338862176478
2024-05-10,2024-05-10 03:00:00,calendar_lag_ridge,150.0,1017.357048367899,-867.357048367899,867.357048367899
2024-05-10,2024-05-10 04:00:00,calendar_lag_ridge,140.0,1067.4336004691029,-927.4336004691029,927.4336004691029
2024-05-10,2024-05-10 05:00:00,calendar_lag_ridge,431.0,1650.8861613904946,-1219.8861613904946,1219.8861613904946
2024-05-10,2024-05-10 06:00:00,calendar_lag_ridge,1901.0,3477.2955431225714,-1576.2955431225714,1576.2955431225714
2024-05-10,2024-05-10 07:00:00,calendar_lag_ridge,4708.0,6616.975266459549,-1908.975266459549,1908.975266459549
2024-05-10,2024-05-10 08:00:00,calendar_lag_ridge,5965.0,9427.461058636729,-3462.461058636729,3462.461058636729
2024-05-10,2024-05-10 09:00:00,calendar_lag_ridge,4090.0,7730.547842707521,-3640.5478427075213,3640.5478427075213
2024-05-10,2024-05-10 10:00:00,calendar_lag_ridge,3349.0,6308.492499613278,-2959.4924996132777,2959.4924996132777
2024-05-10,2024-05-10 11:00:00,calendar_lag_ridge,4066.0,6480.739329304128,-2414.7393293041278,2414.7393293041278
2024-05-10,2024-05-10 12:00:00,calendar_lag_ridge,4520.0,7204.801114934955,-2684.801114934955,2684.801114934955
2024-05-10,2024-05-10 13:00:00,calendar_lag_ridge,5624.0,7643.981311092994,-2019.9813110929936,2019.9813110929936
2024-05-10,2024-05-10 14:00:00,calendar_lag_ridge,6249.0,8512.260806314373,-2263.2608063143725,2263.2608063143725
2024-05-10,2024-05-10 15:00:00,calendar_lag_ridge,6797.0,9704.098727342805,-2907.0987273428054,2907.0987273428054
