segment_id,segment_label,segment_type,mae_calendar_lag_ridge,mae_previous_day,mae_previous_week,mae_weather_event_ridge,rmse_calendar_lag_ridge,rmse_previous_day,rmse_previous_week,rmse_weather_event_ridge,wape_calendar_lag_ridge,wape_previous_day,wape_previous_week,wape_weather_event_ridge,mae_lift_vs_previous_week,mae_lift_pct_vs_previous_week,mae_lift_vs_calendar_lag_ridge,mae_lift_pct_vs_calendar_lag_ridge,best_model,best_model_label
cluster_01,Cluster 01 - W 21 St & 6 Ave area,station_cluster,74.74681490201466,115.87878787878788,90.84943181818181,71.64848579595039,115.30762391388815,178.0084959242455,149.55528457376354,103.77757895299905,0.14930134776524076,0.23145948399788152,0.18146515850798214,0.14311265983302493,19.20094602223142,0.2113491040941074,3.09832910606427,0.041450985036965905,weather_event_ridge,Weather/event ridge
cluster_02,Cluster 02 - 11 Ave & W 41 St area,station_cluster,47.44388712328381,68.97443181818181,55.57575757575758,45.617727427794264,71.6692847234377,103.91979989687269,89.63243545083714,65.14267785328974,0.15570214033553995,0.22636144114018267,0.1823894484621146,0.14970901897844363,9.958030147963314,0.1791793865227859,1.8261596954895438,0.0384909375309876,weather_event_ridge,Weather/event ridge
cluster_03,Cluster 03 - West St & Chambers St area,station_cluster,48.718761753103685,67.60795454545455,60.979166666666664,45.70755328754235,73.52867969577952,99.17126294415834,96.18878415371356,65.83806384704472,0.16349409039023965,0.22688386637514618,0.20463848070371687,0.1533888502047997,15.271613379124311,0.25043985042636385,3.0112084655613316,0.06180798438231035,weather_event_ridge,Weather/event ridge
cluster_04,Cluster 04 - Ave A & E 14 St area,station_cluster,23.53455889089732,31.900568181818183,27.990530303030305,22.43634094658471,33.05406008453316,43.96062933828611,42.085545996436615,31.02070995032799,0.16372514189485465,0.22192576781690976,0.1947244291605729,0.1560850629115344,5.554189356445594,0.19843101564404042,1.0982179443126086,0.046664054737706455,weather_event_ridge,Weather/event ridge
cluster_05,Cluster 05 - E 72 St & York Ave area,station_cluster,15.212470017900753,17.69128787878788,18.200757575757574,14.569697701487776,21.39741958838365,27.10630727228248,26.880734060593724,19.828808986031554,0.19215981457796377,0.22347157262646683,0.22990705630450126,0.18404048819688143,3.6310598742697984,0.19950048008475063,0.6427723164129766,0.042252988216681206,weather_event_ridge,Weather/event ridge
cluster_06,Cluster 06 - Hanson Pl & Ashland Pl area,station_cluster,3.4486338684077915,3.725378787878788,4.300189393939394,3.4153048324641064,4.741844633104445,5.3716074564944405,6.49365949495072,4.792180021460221,0.33682550546047246,0.3638549759526452,0.41999630040695524,0.33357028330393046,0.8848845614752872,0.2057780438048675,0.03332903594368508,0.009664417046125239,weather_event_ridge,Weather/event ridge
system_total,System total,system,749.7142614131852,1033.3645833333333,918.8797348484849,710.7218717115852,1163.129818494782,1546.0694864745167,1538.116559979553,1037.4777249693227,0.1324343978323875,0.18254023349789672,0.1623168860835849,0.125546528792197,208.15786313689966,0.22653439317738686,38.99238970160002,0.052009667827447655,weather_event_ridge,Weather/event ridge
