station_id,station_name,annual_starts,months_active,first_started_at,last_started_at,latitude,longitude,coordinate_rows,share_of_system_starts
5788.15,4 Ave & E 12 St,70677,12,2024-01-01 01:15:48.262,2024-12-31 23:22:18.066,40.73264700000001,-73.99011000000002,70677,0.0015975233449363627
5805.07,7 Ave S & Bleecker St,70555,12,2024-01-01 00:24:24.596,2024-12-31 23:50:04.678,40.732138962873805,-74.00363802909851,70555,0.0015947657597519004
6230.02,1 Ave & E 38 St,70206,10,2024-03-04 14:02:06.167,2024-12-31 23:14:52.673,40.74620200000001,-73.97182200000003,70206,0.0015868772578717587
5779.08,1 Ave & E 16 St,70156,12,2024-01-01 00:33:39.755,2024-12-31 21:08:03.428,40.732218529999976,-73.98165556999997,70156,0.001585747100009274
5348.02,Wythe Ave & Metropolitan Ave,69969,12,2024-01-01 00:20:48.648,2024-12-31 23:33:07.600,40.71688699999998,-73.963198,69969,0.001581520309603582
5207.01,Centre St & Chambers St,69808,12,2024-01-01 00:29:52.428,2024-12-31 23:49:26.830,40.712732660000015,-74.00460730000002,69808,0.0015778812012863818
6474.11,E 40 St & 5 Ave,69782,12,2024-01-01 00:01:30.092,2024-12-31 23:36:14.832,40.75206230700001,-73.98163240430003,69782,0.00157729351919789
6230.04,FDR Drive & E 35 St,69561,12,2024-01-01 01:18:28.488,2024-12-31 20:06:40.053,40.74421899999999,-73.97121213999999,69561,0.0015722982214457083
5679.05,Mercer St & Bleecker St,69436,12,2024-01-01 00:12:03.414,2024-12-31 21:12:31.777,40.72706363348306,-73.99662137031554,69436,0.001569472826789497
7311.02,Amsterdam Ave & W 79 St,69203,12,2024-01-01 01:03:55.245,2024-12-31 23:41:21.541,40.78293910000001,-73.97865170000003,69203,0.0015642062911503192
5294.04,Henry St & Grand St,68689,12,2024-01-10 13:25:45.492,2024-12-31 23:39:19.199,40.714211,-73.98109500000001,68689,0.0015525882683239784
5730.08,Greenwich St & W Houston St,68513,12,2024-01-01 02:07:50.802,2024-12-31 23:37:30.945,40.728846000000004,-74.00859099999998,68513,0.0015486101126480328
6224.03,W 22 St & 8 Ave,68503,12,2024-01-01 00:25:47.329,2024-12-31 23:46:55.857,40.744751480000005,-73.99915362,68503,0.001548384081075536
5561.04,Mott St & Prince St,68471,12,2024-01-01 00:28:03.498,2024-12-31 23:27:56.598,40.72317957999998,-73.99480012,68471,0.0015476607800435458
5659.05,E 10 St & Ave A,67964,12,2024-01-01 00:18:27.712,2024-12-31 23:30:17.280,40.72740793999995,-73.98142006000003,67964,0.0015362009793179528
3651.04,West Drive & Prospect Park West,67930,12,2024-01-01 00:22:05.749,2024-12-31 22:51:31.067,40.6610633719006,-73.97945255041122,67930,0.0015354324719714634
6816.07,8 Ave & W 52 St,67470,12,2024-01-01 00:24:38.661,2024-12-31 23:40:22.233,40.763707389999986,-73.98516149999998,67470,0.0015250350196366058
5343.11,Orchard St & Grand St,67278,12,2024-01-01 00:33:59.414,2024-12-31 21:13:49.688,40.71731840385577,-73.99067759513855,67278,0.0015206952134446652
6306.01,W 20 St & 10 Ave,66857,12,2024-01-01 00:12:49.918,2024-12-31 23:25:35.792,40.745686000000006,-74.00514099999998,66857,0.0015111792842425458
6098.02,W 20 St & 5 Ave,66565,12,2024-01-04 11:27:11.269,2024-12-31 19:58:44.442,40.739729892387224,-73.99103969335556,66565,0.001504579162325636
7116.04,W 67 St & Broadway,66340,12,2024-01-01 00:43:22.923,2024-12-31 23:15:48.881,40.77492512999997,-73.98266566000001,66340,0.0014994934519444558
6248.08,5 Ave & E 30 St,66171,12,2024-01-01 01:53:21.363,2024-12-31 22:48:52.128,40.74598489999998,-73.98629486999998,66171,0.0014956735183692582
5379.10,N 6 St & Bedford Ave,65932,12,2024-01-01 00:23:33.462,2024-12-31 23:33:05.821,40.71745168999999,-73.95850939000003,65932,0.001490271363786582
5388.01,Kent Ave & Grand St,65878,12,2024-01-01 00:29:37.077,2024-12-31 22:40:01.651,40.71642499999997,-73.96594,65878,0.0014890507932950989
6593.15,6 Ave & W 45 St,65732,12,2024-01-02 14:13:00.130,2024-12-31 18:57:22.718,40.756950999999994,-73.98263100000003,65732,0.0014857507323366441
5235.05,S 3 St & Bedford Ave,65666,12,2024-01-01 00:33:07.469,2024-12-31 23:47:35.027,40.71260486000001,-73.96264402999995,65666,0.0014842589239581646
5687.04,MacDougal St & Prince St,65503,12,2024-01-01 00:31:26.330,2024-12-31 23:26:31.418,40.72710257999999,-74.00297088000002,65503,0.001480574609326465
5929.01,E 23 St & 1 Ave,65397,12,2024-01-01 00:43:46.964,2024-12-31 23:26:54.146,40.736502000000016,-73.97809471999997,65397,0.0014781786746579978
6233.05,W 16 St & The High Line,65365,12,2024-01-01 01:14:32.379,2024-12-31 23:04:17.290,40.74334935000001,-74.00681752999995,65365,0.0014774553736260077
6560.01,Broadway & W 41 St,65325,12,2024-01-01 14:39:31.369,2024-12-28 07:21:07.800,40.75513557000001,-73.98658031999999,65325,0.0014765512473360201
6064.08,W 18 St & 6 Ave,65316,11,2024-01-01 00:22:55.160,2024-12-31 23:30:29.998,40.73971301000002,-73.99456405000001,65316,0.001476347818920773
5204.05,S 4 St & Wythe Ave,65272,12,2024-01-01 00:34:29.352,2024-12-31 23:28:51.141,40.71285887000001,-73.96590294,65272,0.0014753532800017865
5626.13,St Marks Pl & 1 Ave,65024,12,2024-01-01 00:55:04.855,2024-12-31 23:46:04.642,40.727791260000004,-73.98564945000004,65024,0.0014697476970038635
5779.10,E 14 St & 1 Ave,64715,12,2024-01-01 00:55:39.168,2024-12-31 23:13:18.777,40.73139303364152,-73.98286700248718,64715,0.001462763321413709
6004.06,E 27 St & 1 Ave,64642,12,2024-01-01 02:29:22.658,2024-12-31 23:12:27.032,40.73944500000001,-73.97680599999997,64642,0.0014611132909344816
5703.13,Ave A & E 11 St,64469,12,2024-01-01 01:06:22.284,2024-12-31 23:47:30.765,40.72854745023943,-73.98175925016403,64469,0.0014572029447302852
6644.08,9 Ave & W 39 St,64383,12,2024-01-01 00:24:28.098,2024-12-31 23:07:57.666,40.75640352327249,-73.99410143494606,64383,0.001455259073206812
6779.05,Broadway & W 53 St,64236,12,2024-01-01 21:05:43.135,2024-12-29 18:10:27.170,40.76344057999999,-73.98268129,64236,0.0014519364090911074
5746.14,E 11 St & 1 Ave,63750,12,2024-01-01 00:16:52.636,2024-12-31 23:05:20.749,40.729538369999986,-73.98426726000001,63750,0.001440951274667758
6890.06,W 50 St & 10 Ave,63443,12,2024-01-01 00:32:04.475,2024-12-31 23:17:01.955,40.76473420006517,-73.99194359779358,63443,0.001434012105392103
5610.09,6 Ave & Broome St,63433,12,2024-01-01 01:29:20.045,2024-12-31 23:16:49.229,40.72430999999999,-74.00473000000001,63433,0.001433786073819606
5721.14,LaGuardia Pl & W 3 St,63166,12,2024-01-01 01:25:44.567,2024-12-31 23:03:27.144,40.72917025000002,-73.99810230999998,63166,0.0014277510308339388
6322.01,E 33 St & 5 Ave,62717,12,2024-01-01 00:16:08.626,2024-12-31 22:05:02.530,40.747659469999995,-73.98490706999999,62717,0.0014176022132288278
6560.15,Broadway & W 38 St,62492,12,2024-01-01 00:05:11.278,2024-12-31 20:20:54.072,40.752972821606775,-73.98734897375107,62492,0.0014125165028476474
6884.03,W 56 St & 8 Ave,62392,12,2024-01-01 22:26:17.601,2024-12-29 13:01:10.309,40.765959181658,-73.98313522338867,62392,0.0014102561871226784
7123.04,W 64 St & Thelonious Monk Circle,62256,12,2024-01-01 01:08:10.642,2024-12-31 21:14:08.844,40.775159534342365,-73.98918695747852,62256,0.0014071821577367205
5721.01,Sullivan St & Washington Sq,62204,12,2024-01-01 00:12:45.235,2024-12-31 23:40:59.705,40.73047747000002,-73.99906065,62204,0.0014060067935597366
6224.05,W 20 St & 8 Ave,61883,12,2024-01-01 01:04:45.294,2024-12-31 23:51:54.565,40.74345334999998,-74.00004031000003,61883,0.0013987511800825862
5938.11,E 16 St & Irving Pl,61845,12,2024-01-01 00:22:07.512,2024-12-31 21:31:49.333,40.73536705560539,-73.98797392845154,61845,0.0013978922601070977
7453.01,Central Park W & W 91 St,61828,12,2024-01-01 00:25:55.335,2024-12-31 21:42:54.844,40.788664991278836,-73.96680057048798,61828,0.001397508006433853
7520.07,Columbus Ave & W 95 St,61595,12,2024-01-01 00:31:06.392,2024-12-31 19:55:34.217,40.791955699999995,-73.96808700000004,61595,0.0013922414707946752
6046.02,E 25 St & 2 Ave,61395,12,2024-01-01 00:45:58.508,2024-12-31 23:51:00.595,40.73912601,-73.97973776000002,61395,0.0013877208393447372
6190.08,9 Ave & W 18 St,61311,12,2024-01-01 00:44:23.736,2024-12-31 20:18:18.228,40.743174489999994,-74.00366442999999,61311,0.0013858221741357632
6013.12,Gramercy Park N & Gramercy Park E,61223,12,2024-01-01 00:11:13.331,2024-12-31 21:20:15.839,40.73794999999999,-73.98509,61223,0.0013838330962977904
5944.01,Franklin St & Dupont St,60660,12,2024-01-01 00:46:50.457,2024-12-31 23:09:39.722,40.73564000000001,-73.95865999999998,60660,0.0013711075187662148
5922.07,Perry St & Bleecker St,60637,12,2024-01-01 00:09:59.319,2024-12-31 23:14:28.041,40.735353979999985,-74.00483090999998,60637,0.001370587646149472
6890.01,W 53 St & 10 Ave,60496,12,2024-01-01 00:06:48.351,2024-12-31 22:52:00.714,40.76669670999999,-73.99061727999998,60496,0.0013674006009772655
6953.08,E 74 St & 1 Ave,60436,12,2024-01-01 00:24:04.108,2024-12-31 22:22:00.315,40.76897379999998,-73.95482273000002,60436,0.0013660444115422843
5134.09,Broadway & Kent Ave,60258,12,2024-01-01 01:24:08.833,2024-12-31 23:17:17.615,40.710888000000025,-73.96832900000003,60258,0.0013620210495518393
7354.01,Central Park West & W 85 St,60238,12,2024-01-01 00:04:38.109,2024-12-31 23:03:19.704,40.78475999999999,-73.96986200000002,60238,0.0013615689864068454
6055.08,E 20 St & Park Ave,60213,12,2024-01-01 00:35:36.053,2024-12-31 23:24:28.494,40.73827427999999,-73.98751967999998,60213,0.0013610039074756033
